reg_number,bank,branch_name,address,city,branch_phone,url,note,history
0468,Nordea,,,,,www.nordea.dk,,
0469,Nordea,Nordea Helsingør Afdeling,"Stengade 45, 3000 Helsingør",Helsingør,+4570333333,www.nordea.dk,Helsingør,
0470,Nordea,,,,,www.nordea.dk,,
0471,Nordea,,,,,www.nordea.dk,,
0473,Nordea,Nordea Helsingør Afdeling,"Stengade 45, 3000 Helsingør",Helsingør,+4570333333,www.nordea.dk,Helsingør,
0474,Nordea,Nordea Helsingør Afdeling,"Stengade 45, 3000 Helsingør",Helsingør,+4570333333,www.nordea.dk,Helsingør Privat,
0480,Nordea,Nordea Hillerød Afdeling,"Slotsgade 44, 3400 Hillerød",Hillerød,+4570333333,www.nordea.dk,Hillerød/Helsingør Sekretariat,
0482,Danske Bank,,,,+4545128643,www.danskebank.dk,C/O Storkunder,
0516,Sparekassen Sjælland,Sparekassen Sjælland Kalundborg,"Vænget 14, 4400 Kalundborg",Kalundborg,+4559511515,alm.spks.dk,Kalundborg,
0517,Sparekassen Sjælland,Sparekassen Sjælland Nykøbing Sj.,"Algade 12, 4500 Nykøbing Sj.",Nykøbing Sj.,+4559911515,alm.spks.dk,Nykøbing Sjælland,
0518,Sparekassen Sjælland,Sparekassen Sjælland Jyderup,"Skarridsøgade 17,, 4450 Jyderup",Jyderup,+4559276700,alm.spks.dk,Jyderup,
0519,Sparekassen Sjælland,Sparekassen Sjælland Høng,"Høng Centret, Centervej 37, 4270 Høng",Høng,+4558852193,alm.spks.dk,Høng,
0520,Sparekassen Sjælland,Sparekassen Sjælland Holbæk,"Ahlgade 51, 4300 Holbæk",Holbæk,+4559431515,alm.spks.dk,Holbæk,
0521,Sparekassen Sjælland,Sparekassen Sjælland Tølløse,"Vestergade 64, 4340 Tølløse",Tølløse,+4559185245,alm.spks.dk,Tølløse,
0522,Sparekassen Sjælland,Sparekassen Sjælland Hovedkontor,"Isefjords Alle 5, 4300 Holbæk",Holbæk,+4559481111,alm.spks.dk,Hovedkontor,
0523,Sparekassen Sjælland,Sparekassen Sjælland Frederikssund,"Jernbanegade 2C, 3600 Frederikssund",Frederikssund,+4547371515,alm.spks.dk,Frederikssund,
0524,Sparekassen Sjælland,Sparekassen Sjælland Slagelse,"Schweizerpladsen 6, 4200 Slagelse",Slagelse,+4558562424,alm.spks.dk,Slagelse,
0525,Sparekassen Sjælland,Sparekassen Sjælland Roskilde,"Algade 33, 4000 Roskilde",Roskilde,+4546355151,alm.spks.dk,Roskilde,
0526,Sparekassen Sjælland,,,,,alm.spks.dk,Vestsjællands Sekretariat,
0533,Dragsholm Sparekasse,Dragsholm Sparekasse Asnæs,"Asnæs Centret 23, 4550 Asnæs",Asnæs,+4559652626,www.dragsholmsparekasse.dk,Asnæs,
0534,Dragsholm Sparekasse,Dragsholm Sparekasse Hørve,"Vallekildevej 23 A, 4534 Hørve",Hørve,+4559656058,www.dragsholmsparekasse.dk,Hørve,
0535,Dragsholm Sparekasse,,,,,www.dragsholmsparekasse.dk,Erhvervsafdelingen,
0536,Danske Bank,Danske Bank Odder Afdeling,"Banegårdsgade 8, 8300 Odder",Odder,+4545125680,www.danskebank.dk,Odder,"Samsø, closed 2013"
0537,Dragsholm Sparekasse,"Dragsholm Sparekasse Asnæs, Hovedkontor","Asnæs Centret 23, 4550 Asnæs",Asnæs,+4559652626,www.dragsholmsparekasse.dk,Hovedkontor,
0539,Sparekassen Sjælland,Sparekassen Sjælland Vig,"Vig Hovedgade 37- 39, 4560 Vig",Vig,+4559315700,alm.spks.dk,Vig,
0540,Sparekassen Sjælland,Sparekassen Sjælland Høng,"Høng Centret, Centervej 37, 4270 Høng",Høng,+4558852193,alm.spks.dk,Høng,
0541,Sparekassen Sjælland,Sparekassen Sjælland Sorø,"Storgade 26A, 4180 Sorø",Sorø,+4557860515,alm.spks.dk,Sorø,
0542,Sparekassen Sjælland,Sparekassen Sjælland Næstved,"Grønnegade 20, 4700 Næstved",Næstved,+4556165000,alm.spks.dk,Næstved,
0543,Sparekassen Sjælland,Sparekassen Sjælland Hillerød,"Frederiksgade 5, 3400 Hillerød",Hillerød,+4559482250,alm.spks.dk,Hillerød,"Allerød, closed 2013"
0544,Refsnæs Sparekasse,Refsnæs Sogns Spare- Og Lånekasse,"Røsnæsvej 349, 4400 Kalundborg",Kalundborg,+4559509256,www.refsnaes-sparekasse.dk,Røsnæs,
0545,Sparekassen Sjælland,Sparekassen Sjælland Frederiksberg,"Smallegade 4- 6, 2000 Frederiksberg",Frederiksberg,+4538191520,alm.spks.dk,Frederiksberg,
0547,Dragsholm Sparekasse,Dragsholm Sparekasse Asnæs Afdeling,"Asnæs Centret 23, 4550 Asnæs",Asnæs,+4559652626,www.dragsholmsparekasse.dk,Asnæs,
0548,Danske Bank,Danske Bank Nykøbing Sjælland  Afdeling,"Algade 21, 4500 Nykøbing Sjælland",Nykøbing Sjælland,+4545123000,www.danskebank.dk,Nykøbing Sjælland,
0561,FS Bank,,,,,www.fsbank.dk,(Closed),
0562,Danske Bank,Danske Bank Næstved Afdeling,"Hjultorv 18, 4700 Næstved",Næstved,+4545120260,www.danskebank.dk,Næstved,
0570,Sydbank,,,,,www.sydbank.dk,,
0571,Danske Bank,Danske Bank Korsør Afdeling,"Caspar Brands Plads 9, 4220 Korsør",Korsør,+4545122740,www.danskebank.dk,Korsør,
0573,Danske Bank,Danske Bank Sorø Afdeling,"Storgade 14A, 4180 Sorø",Sorø,+4545122110,www.danskebank.dk,Storgade,
0575,Danske Bank,Danske Bank Haslev Afdeling,"Jernbanegade 17, 4690 Haslev",Haslev,+4545123760,www.danskebank.dk,Haslev,
0577,Sparekassen Sjælland ,Sparekassen Sjælland Slagelse,"Schweizerpladsen 6, 4200 Slagelse",Slagelse,+4558562424,alm.spks.dk,Slagelse,"Max Bank, former Skælskør Bank ,former Flakkebjerg og Omegns Sparekasse"
0579,Den Lille Bikube,Den Lille Bikube Fuglebjerg,"Byagervej 6 C, 4250 Fuglebjerg",Fuglebjerg,+4555454807,www.denlillebikube.dk,Fuglebjerg,
0580,Sparekassen Sjælland,Sparekassen Sjælland Slagelse,"Schweizerpladsen 6, 4200 Slagelse",Slagelse,+4558562424,alm.spks.dk,Slagelse,
0581,Sydbank A/S ,Sydbank Sorø Afdeling,"Storgade 28, 4180 Sorø",Sorø,+4574374840,www.sydbank.dk,Sorø,"Trelleborg Bank ,former Slagelse, former Munke-Bjergby Bromme Sognes Sparekasse"
0582,Ikano Bank,"Ikano Bank, filial af Ikano Bank AB (publ), Sverige","Stationsparken 24, 2600 Glostrup",Glostrup,+4543556600,www.ikanobank.dk,Glostrup,
0586,Sparekassen Sjælland ,Sparekassen Sjælland Slagelse,"Schweizerpladsen 6, 4200 Slagelse",Slagelse,+4558562424,alm.spks.dk,Slagelse,"Max Bank, former Skælskør Bank,former Lundforlund og Gerlev Sognes Spare- og Laanekasse"
0587,Sparekassen Sjælland ,Sparekassen Sjælland Næstved,"Grønnegade 20, 4700 Næstved",Næstved,+4556165000,alm.spks.dk,Næstved,"Max Bank, former Skælskør, former Marvede Sogns Spare- & Lånekasse"
0588,Sydbank A/S ,Sydbank Slagelse Afdeling,"Schweizerpladsen 6, 4200 Slagelse",Slagelse,+4558562424,www.sydbank.dk,Slagelse,"Trelleborg Bank, former Slagelse Sparekasse, former Spare- og Laanekassen i Stillinge Sogn"
0600,,,,,,,,
0601,Nordea,Nordea Faxe Afdeling,"Torvegade 14, 4640 Faxe",Faxe,+4570333333,www.nordea.dk,Faxe,
0602,Nordea,Nordea Faxe Afdeling,"Torvegade 14, 4640 Faxe",Faxe,+4570333333,www.nordea.dk,Faxe,
0603,Nordea,Nordea Haslev Afdeling,"Jernbanegade 27, 4690 Haslev",Haslev,+4570333333,www.nordea.dk,Haslev,
0604,Nordea,,,,,www.nordea.dk,,
0605,Nordea,Nordea St. Heddinge Afdeling,"Nytorv 5, 4660 Store Heddinge",Store Heddinge,+4570333333,www.nordea.dk,Store Heddinge,
0607,Nordea,Nordea Køge Afdeling,"Torvet 14, 4600 Køge",Køge,+4570333333,www.nordea.dk,Køge,
0608,Nordea,,,,,www.nordea.dk,,
0612,Danske Bank,Danske Bank Næstved Afdeling,"Hjultorv 18, 4700 Næstved",Næstved,+4545120260,www.danskebank.dk,"Hjultorv 18, 4700 Næstved",
0614,Danske Bank,Danske Bank Næstved Afdeling,"Hjultorv 18, 4700 Næstved",Næstved,+4545120260,www.danskebank.dk,Næstved,
0616,Danske Bank,Danske Bank Nykøbing F Afdeling,"Langgade 13, 4800 Nykøbing F.",Nykøbing F.,+4545125300,www.danskebank.dk,Nykøbing Falster,
0619,Danske Bank,,,,,www.danskebank.dk,Forvaltning,
0620,Danske Bank,,,,,www.danskebank.dk,Kontoservice,
0622,Danske Bank,Danske Bank Vordingborg Afdeling,"Algade 61, 4760 Vordingborg",Vordingborg,+4545124990,www.danskebank.dk,Vordingborg,
0624,Danske Bank,Danske Bank Fakse Afdeling,"Kirketorvet 1, 4640 Fakse",Fakse,+4545121970,www.danskebank.dk,Faxe,
0629,Danske Bank,Danske Bank Køge Afdeling,"Brogade 3, 4600 Køge",Køge,+4545120800,www.danskebank.dk,Køge,Store Heddinge
0630,Danske Bank,,,,,www.danskebank.dk,Kontoservice,
0631,Møns Bank ,Møns Bank Kongsted Afdeling,"Dyssevej 3, Kongsted, 4683 Rønnede",Rønnede,+4554886100,www.moensbank.dk,Kongsted,"Kongsted Sparekasse, closed 2013)"
0634,Snesere Sogns Spare- og Laanekasse,,,,,,Closed,
0637,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne Center,
0644,Møns Bank,Møns Bank Fanefjord Afdeling,"Hjørnet 2, 4792 Askeby",Askeby,+4555817116,www.moensbank.dk,Fanefjord,Fanefjord Sparekasse
0646,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,
0647,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0648,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,Hasle
0649,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,Allinge
0650,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0651,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0653,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0654,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,Nexø
0655,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0656,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0657,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,
0658,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0659,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,
0660,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Rønne,
0661,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,
0662,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570333333,www.nordea.dk,Rønne,
0670,Nordea,Nordea Nykøbing Falster Afdeling,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0672,Nordea,Nordea Nykøbing Falster Afdeling,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0673,Nordea,Nordea Nykøbing Falster Afdeling,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0674,Nordea,Nordea Nykøbing Sj. Afdeling,"Algade 20, 4500 Nykøbing Sj.",Nykøbing Sj.,+4570333333,www.nordea.dk,Nykøbing Sj.,
0675,Nordea,Nordea Nykøbing Falster Afdeling,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0676,Nordea,Nordea Nykøbing Falster Afdeling,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,Nysted
0677,Nordea,Nordea Sakskøbing Afdeling,"Søndergade 22, 4990 Sakskøbing",Sakskøbing,+4570333333,www.nordea.dk,Sakskøbing,
0678,Nordea,Nordea Nørre Alslev Afdeling,"Nørre Alslev Langgade 11, 4840 Nørre Alslev",Nørre Alslev,+4570333333,www.nordea.dk,Nørre Alslev,
0679,Nordea,Nordea Nørre Alslev Afdeling,"Nørre Alslev Langgade 11, 4840 Nørre Alslev",Nørre Alslev,+4570333333,www.nordea.dk,Nørre Alslev,
0680,Nordea,Nordea Nørre Alslev Afdeling,"Nørre Alslev Langgade 11, 4840 Nørre Alslev",Nørre Alslev,+4570333333,www.nordea.dk,Nørre Aslev,
0681,Jyske Bank,Jyske Bank Silkeborg,"Vestergade 8-10, 8600 Silkeborg",Silkeborg,+4589898700,www.jyskebank.dk,Silkeborg,
0682,Jyske Bank,Jyske Bank Maribo,"Østergade 2, 4930 Maribo",Maribo,+4589891560,www.jyskebank.dk,Maribo,
0683,Jyske Bank,Jyske Bank Roskilde,"Algade 24, 4000 Roskilde",Roskilde,+4589891200,www.jyskebank.dk,Roskilde,
0684,Jyske Bank,Jyske Bank Nakskov,"Axeltorv 2, 4900 Nakskov",Nakskov,+4589890900,www.jyskebank.dk,Nakskov,
0685,Jyske Bank,Jyske Bank Private Banking Copenhagen,"Vesterbrogade 9, 1780 København V",København V,+4589891450,www.jyskebank.dk,Private Banking Copenhagen,
0686,Jyske Bank,Jyske Bank Kreditkontor,"Vestergade 8-16, 8600 Silkeborg",Silkeborg,+4589898989,www.jyskebank.dk,Kreditkontor,
0687,Jyske Bank,Jyske Bank Vordingborg,"Algade 57, 4760 Vordingborg",Vordingborg,+4589890930,www.jyskebank.dk,Vordingborg,
0688,Jyske Bank,Jyske Bank Hellerup,"Strandvejen 104, 2900 Hellerup",Hellerup,+4589895760,www.jyskebank.dk,Hellerup,
0689,Jyske Bank,Jyske Bank Nakskov,"Axeltorv 2, 4900 Nakskov",Nakskov,+4589890900,www.jyskebank.dk,Nakskov,
0690,Jyske Bank,Jyske Bank Nakskov,"Axeltorv 2, 4900 Nakskov",Nakskov,+4589890900,www.jyskebank.dk,Nakskov,
0691,Jyske Bank,Jyske Bank Hellerup,"Strandvejen 104, 2900 Hellerup",Hellerup,+4589895760,www.jyskebank.dk,Hellerup,
0692,Jyske Bank,Jyske Bank København,"Vesterbrogade 9, 1780 København V",København V,+4589891919,www.jyskebank.dk,København,
0693,Jyske Bank,Jyske Bank Nakskov,"Axeltorv 2, 4900 Nakskov",Nakskov,+4589890900,www.jyskebank.dk,Nakskov,
0694,Jyske Bank,Jyske Bank Nykøbing F.,"Jernbanegade 19, 4800 Nykøbing F",Nykøbing F,+4589891300,www.jyskebank.dk,Nykøbing Falster,
0696,Jyske Bank,Jyske Bank Køge,"Fændediget 1A, 4600 Køge",Køge,+4589890740,www.jyskebank.dk,Køge,
0697,Jyske Bank,Jyske Bank Næstved,"Østergade 2, 4700 Næstved",Næstved,+4589891340,www.jyskebank.dk,Næstved,
0704,Jyske Bank,Jyske Bank Sakskøbing,"Torvet 6, 4990 Sakskøbing",Sakskøbing,+4589891590,www.jyskebank.dk,Sakskøbing,
0705,Jyske Bank,Jyske Bank Rødby,"Østergade 15, 4970 Rødby",Rødby,+4589891580,www.jyskebank.dk,Rødby,
0706,Nordea,Nordea Nørre Alslev Afdeling,"Nørre Alslev Langgade 11, 4840 Nørre Alslev",Nørre Alslev,+4570333333,www.nordea.dk,Nørre Aslev,
0708,Nordea,Nordea Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0710,Nordea,Nordea Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0711,Nordea,,,,,www.nordea.dk,Lindholm,
0712,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,Maribo,
0713,Nordea,Nordea Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Nykøbing F.,
0719,Danske Bank,,,,,www.danskebank.dk,"Erhverv, Indlandske Pengeinstitutter",
0725,FS Bank,,,,,www.fsbank.dk,(Closed),
0735,Nordea,Nordea Svendborg Afdeling,"Centrumpladsen 8, 5700 Svendborg",Svendborg,+4570333333,www.nordea.dk,Svendborg,
0740,Nordea,Nordea Odense Afdeling,"Vestre Stationsvej 7, 5100 Odense C",Odense C,+4570333333,www.nordea.dk,Vestre Stationsvej,
0745,Nordea,Nordea Assens Afdeling,"Østergade 18, 5610 Assens",Assens,+4570333333,www.nordea.dk,Assens,
0750,Nordea,Nordea Odense Afdeling,"Vestre Stationsvej 7, 5100 Odense C",Odense C,+4570333333,www.nordea.dk,Vestre Stationsvej,
0751,FS Bank,,,,,www.fsbank.dk,(Closed),
0755,Middelfart Sparekasse,Middelfart Sparekasse Middelfart,"Havnegade 21, 5500 Middelfart",Middelfart,+4564222222,www.midspar.dk,Middelfart,
0756,Middelfart Sparekasse,Middelfart Sparekasse Strib,"Vestergade 34, Strib, 5500 Middelfart",Middelfart,+4564401750,www.midspar.dk,Strib,
0757,Middelfart Sparekasse,Middelfart Sparekasse Fredericia,"Prinsessegade 95, 7000 Fredericia",Fredericia,+4575930800,www.midspar.dk,Fredericia,
0758,Middelfart Sparekasse,Middelfart Sparekasse Vejle,"Vestre Engvej 1A, 7100 Vejle",Vejle,+4575836666,www.midspar.dk,Vejle,
0759,Middelfart Sparekasse,Middelfart Sparekasse Kolding,"Buen 7, 6000 Kolding",Kolding,+4575538900,www.midspar.dk,Kolding,
0762,Nordea,Nordea Kerteminde Afdeling,"Langegade 33, 5300 Kerteminde",Kerteminde,+4570333333,www.nordea.dk,Kerteminde,
0763,FS Bank,,,,,www.fsbank.dk,(Closed),
0766,Nordea,Nordea Assens Afdeling,"Østergade 18, 5610 Assens",Assens,+4570333333,www.nordea.dk,Assens,
0767,Nordea,Nordea Assens Afdeling,"Østergade 18, 5610 Assens",Assens,+4570333333,www.nordea.dk,Assens,
0773,Nordea,Nordea Ringe Afdeling,"Algade 48, 5750 Ringe",Ringe,+4570333333,www.nordea.dk,Ringe,
0774,Nordea,Nordea Ejby Afdeling,"Banebroen 2, 5592 Ejby",Ejby,+4570333333,www.nordea.dk,Ejby,
0775,Nordea,Nordea Aarup Afdeling,"Bredgade 20, 5560 Aarup",Aarup,+4570333333,www.nordea.dk,Aarup,
0776,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,
0777,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,
0778,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,
0779,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,
0784,Nordea,Nordea Kolding Afdeling,"Kolding Åpark 2, 6000 Kolding",Kolding,+4570333333,www.nordea.dk,Kolding,
0785,Nordea,Nordea Vejle,"Dæmningen 68, 7100 Vejle",Vejle,+4570333333,www.nordea.dk,Vejle,Fiona Bank
0787,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,Fiona Bank
0788,Nordea,Nordea Fredericia Afdeling,"Gothersgade 5, 7000 Fredericia",Fredericia,+4570333333,www.nordea.dk,Fredericia,
0790,Nordea,Nordea Tarup Afdeling,"Rugårdsvej 191, 5210 Odense Nv",Odense Nv,+4570333333,www.nordea.dk,Tarup,
0791,Nordea,Nordea Hjallesevej Afdeling,"Hjallesevej 126, 5230 Odense",Odense,+4570333333,www.nordea.dk,Hjallesevej,
0798,Nordea,Nordea Haarby Afdeling,"Algade 40, 5683 Haarby",Haarby,+4570333333,www.nordea.dk,Haarby,
0800,Flemløse Sparekasse,Flemløse Sparekasse,"Kirkebjergvej 13, Flemløse, 5620 Glamsbjerg",Glamsbjerg,+4564721658,www.sparekassen.dk,Flemløse,
0802,Nordea,Nordea Ejby Afdeling,"Banebroen 2, 5592 Ejby",Ejby,+4570333333,www.nordea.dk,Ejby,
0808,Nordea,Nordea Haarby Afdeling,"Algade 40, 5683 Haarby",Haarby,+4570333333,www.nordea.dk,Haarby,
0809,Nordea,Nordea Otterup Afdeling,"Søndergade 23, 5450 Otterup",Otterup,+4570333333,www.nordea.dk,Otterup,
0810,Nordea,Nordea Odense Afdeling,"Vestre Stationsvej 7, 5100 Odense C",Odense C,+4570333333,www.nordea.dk,Odense,
0811,Nordea,Nordea Dalum Afdeling,"Dalumvej 16, 5250 Odense Sv",Odense Sv,+4570333333,www.nordea.dk,Dalum,
0812,Nordea,Nordea Odense Afdeling,"Vestre Stationsvej 7, 5100 Odense C",Odense C,+4570333333,www.nordea.dk,Vestre Stationsvej,
0813,Fynske Bank ,Fynske Bank Thurø,"Bergmannsvej 29, 5700 Svendborg",Svendborg,+4562205093,www.svendborgsparekasse.dk,Thurø,Svendborg Sparekasse
0814,Fynske Bank ,Fynske Bank Nyborg,"Nørregade 19, 5800 Nyborg",Nyborg,+4565311111,www.svendborgsparekasse.dk,Nyborg,Svendborg Sparekasse
0815,Fynske Bank ,Fynske Bank Svendborg,"Centrumpladsen 19, 5700 Svendborg",Svendborg,+4562213322,www.svendborgsparekasse.dk,Svendborg,Svendborg Sparekasse
0816,Fynske Bank ,Fynske Bank Sørup,"Mølmarksvej 173, 5700 Svendborg",Svendborg,+4562220650,www.svendborgsparekasse.dk,Sørup,Svendborg Sparekasse
0817,Fynske Bank ,Fynske Bank Hesselager,"Langgade 20, 5874 Hesselager",Hesselager,+4562251322,www.svendborgsparekasse.dk,Hesselager,Svendborg Sparekasse
0818,Fynske Bank ,Fynske Bank Sørup,"Mølmarksvej 173, 5700 Svendborg",Svendborg,+4562220650,www.svendborgsparekasse.dk,Sørup,Svendborg Sparekasse
0819,Fynske Bank ,Fynske Bank Skårup,"Skårup Stationsvej 16, 5881 Skårup",Skårup,+4562231010,www.svendborgsparekasse.dk,Skårup,Svendborg Sparekasse
0820,Fynske Bank ,Fynske Bank Nyborg,"Centrumpladsen 19, 5700 Svendborg",Svendborg,+4562213322,www.svendborgsparekasse.dk,Svendborg,Svendborg Sparekasse
0821,Nordea,Nordea Ærø Afdeling,"Kongensgade 28, 5960 Marstal",Marstal,+4570333333,www.nordea.dk,Marstal,"Ærøskøbing, closed 2013"
0823,Nordea,Nordea Ærø Afdeling,"Kongensgade 28, 5960 Marstal",Marstal,+4570333333,www.nordea.dk,Marstal,
0824,FS Bank,,,,,www.fsbank.dk,(Closed),
0825,Nordea,Nordea Rudkøbing Afdeling,"Ørstedsgade 6, 5900 Rudkøbing",Rudkøbing,+4570333333,www.nordea.dk,Rudkøbing,
0826,Nordea,Nordea Rudkøbing Afdeling,"Ørstedsgade 6, 5900 Rudkøbing",Rudkøbing,+4570333333,www.nordea.dk,Rudkøbing,
0827,Nordea,Nordea Rudkøbing Afdeling,"Ørstedsgade 6, 5900 Rudkøbing",Rudkøbing,+4570333333,www.nordea.dk,Rudkøbing,
0828,Sparekassen Fyn ,Sparekassen Fyn Faaborg,"Herregårdscentret 23, 5600 Faaborg",Faaborg,+4565485350,www.sparekassenfaaborg.dk,Faaborg,Sparekassen Faaborg
0831,Nordea,Nordea Rudkøbing Afdeling,"Ørstedsgade 6, 5900 Rudkøbing",Rudkøbing,+4570333333,www.nordea.dk,Rudkøbing,
0834,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0835,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0836,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0837,Nordea,Nordea Langeskov Afdeling,"Langeskov-centret 18, 5550 Langeskov",Langeskov,+4570333333,www.nordea.dk,Langeskov,
0838,Nordea,Nordea Langeskov Afdeling,"Langeskov-centret 18, 5550 Langeskov",Langeskov,+4570333333,www.nordea.dk,Langeskov,
0839,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0840,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0841,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0842,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0843,Nordea,Nordea Nyborg Afdeling,"Baggersgade 1- 5, 5800 Nyborg",Nyborg,+4570333333,www.nordea.dk,Nyborg,
0844,Fynske Bank ,Fynske Bank Svendborg,"Centrumpladsen 19, 5700 Svendborg",Svendborg,,www.svendborgsparekasse.dk,Svendborg,Svendborg Sparekasse
0847,Rise Spare- og Lånekasse,Rise Spare- og Lånekasse Ærøskøbing,"St. Rise Landevej 10, 5970 Ærøskøbing",Ærøskøbing,+4562521408,www.risespar.dk,Ærøskøbing,
